date,ticker,open,high,low,close,adjclose,volume
2023-11-02,AMZN,78.48,79.72,78.39,78.84,79.88,2417504
2023-11-03,AMZN,79.22,80.63,78.83,78.03,79.53,4543472
2023-11-06,AMZN,77.06,77.46,75.52,77.4,77.85,1792054
2023-11-07,AMZN,80.1,81.03,79.34,79.98,79.62,8772193
2023-11-08,AMZN,83.53,84.29,81.37,84.48,85.93,3211752
2023-11-09,AMZN,84.18,84.87,82.1,82.51,82.73,4052830
2023-11-10,AMZN,82.68,84.28,80.57,83.05,84.22,3381374
2023-11-13,AMZN,82.85,83.97,82.82,83.03,83.57,6327229
2023-11-14,AMZN,84.8,86.26,84.63,83.5,83.82,3474812
2023-11-15,AMZN,81.24,82.29,79.89,80.68,81.39,6793935
2023-11-16,AMZN,79.88,81.69,78.33,80.32,80.49,1102507
2023-11-17,AMZN,81.45,82.37,79.15,82.49,82.78,3269637
2023-11-20,AMZN,79.04,79.84,77.91,78.39,78.44,2488333
2023-11-21,AMZN,82.81,83.08,80.5,84.18,84.27,7524192
2023-11-22,AMZN,82.28,83.84,81.44,81.63,81.88,5483167
2023-11-23,AMZN,82.94,83.65,82.02,81.56,80.1,3281114
2023-11-24,AMZN,79.41,79.65,77.47,77.94,78.44,3453019
2023-11-27,AMZN,82.36,83.55,81.6,82.41,82.03,6078709
2023-11-28,AMZN,79.18,81.55,78.17,78.7,79.36,4275094
2023-11-29,AMZN,81.82,82.94,80.05,80.54,81.65,7621461
2023-11-30,AMZN,79.46,79.81,78.71,80.98,80.19,5105144
2023-12-01,AMZN,75.73,76.63,74.43,77.1,77.15,8371965
2023-12-04,AMZN,76.08,76.18,75.37,76.31,77.69,8732173
2023-12-05,AMZN,74.02,74.51,73.57,75.27,76.33,7973950
2023-12-06,AMZN,73.22,74.33,72.2,72.5,72.52,1274468
2023-12-07,AMZN,70.53,72.4,68.94,70.31,70.36,4329989
2022-01-03,AVGO,394.25,403.27,385.7,389.59,387.06,5228608
2022-01-04,AVGO,387.57,396.35,383.74,381.97,380.42,9819229
2022-01-05,AVGO,376.95,383.87,372.05,370.48,370.3,7319478
2022-01-06,AVGO,377.45,387.32,374.18,371.2,377.68,4403767
2022-01-07,AVGO,380.33,389.37,376.63,383.62,378.03,3621643
2022-01-10,AVGO,366.82,375.75,364.37,370.01,376.57,5749949
2022-01-11,AVGO,368.29,373.38,364.69,367.93,369.44,9873924
2022-01-12,AVGO,384.41,394.35,374.16,383.92,386.33,9055600
2022-01-13,AVGO,380.3,391.27,375.55,381.83,385.04,9555328
2022-01-14,AVGO,370.58,378.88,364.79,367.15,371.21,5970000
2022-01-17,AVGO,376.55,380.2,371.11,378.32,376.88,2785352
2022-01-18,AVGO,393.93,399.98,385.26,392.53,390.26,4664478
2022-01-19,AVGO,390.35,396.73,383.99,390.31,384.61,5464679
2022-01-20,AVGO,377.44,378.87,366.88,379.02,381.44,4616143
2022-01-21,AVGO,392.87,400.39,383.81,390.81,398.0,8384151
2022-01-24,AVGO,406.78,408.88,403.47,403.29,399.6,8698673
2022-01-25,AVGO,387.74,388.62,384.55,383.08,378.97,8181488
2022-01-26,AVGO,390.19,390.25,385.16,388.75,382.74,7085276
2022-01-27,AVGO,398.07,406.68,389.37,390.11,397.19,8327878
2022-01-28,AVGO,414.15,414.35,402.55,419.28,424.94,1839586
2022-01-31,AVGO,424.04,436.25,415.41,425.24,432.82,4986434
2022-02-01,AVGO,428.25,434.37,416.27,420.99,421.01,7182571
2022-02-02,AVGO,440.75,448.46,428.73,448.55,440.73,4621334
2022-02-03,AVGO,419.75,423.9,412.99,426.65,432.56,2147497
2022-02-04,AVGO,402.67,409.79,396.24,398.9,405.28,9346297
2022-02-07,AVGO,398.75,409.4,394.15,402.52,402.14,2103248
2022-02-08,AVGO,415.81,421.47,406.65,413.6,405.64,1904773
2022-02-09,AVGO,415.65,424.26,411.48,418.9,422.23,7335423
2022-02-10,AVGO,415.34,426.74,409.25,414.51,409.53,3768895
2022-02-11,AVGO,396.33,403.87,393.38,393.23,397.49,3944990
2022-02-14,AVGO,386.11,388.07,377.14,380.4,379.69,5562371
2022-02-15,AVGO,393.35,400.82,383.78,386.19,383.04,3521207
2022-02-16,AVGO,379.43,382.72,375.9,379.76,382.25,4429904
2022-02-17,AVGO,387.75,391.66,384.38,388.39,380.99,1718102
2022-02-18,AVGO,384.57,395.45,376.25,378.24,383.48,7590706
2022-02-21,AVGO,388.84,398.41,384.13,384.51,384.69,5939575
2022-02-22,AVGO,390.33,396.95,379.22,396.61,402.57,8212751
2022-02-23,AVGO,407.64,408.84,404.4,407.56,413.21,5546491
2022-02-24,AVGO,417.75,419.49,414.59,421.62,415.97,4162203
2022-02-25,AVGO,407.93,412.21,399.26,405.77,406.67,1899386
2022-02-28,AVGO,420.37,425.03,412.19,424.16,419.23,8962074
2022-03-01,AVGO,425.25,430.72,422.93,432.78,437.19,2872221
2022-03-02,AVGO,418.35,428.51,409.62,422.8,421.81,7448286
2022-03-03,AVGO,413.6,416.23,405.75,421.48,418.29,5148726
2022-03-04,AVGO,420.8,427.64,410.15,425.21,417.69,9985791
2022-03-07,AVGO,431.42,442.6,422.99,437.57,430.79,4129640
2022-03-08,AVGO,447.66,450.37,446.61,452.82,458.9,2463869
2022-03-09,AVGO,463.52,473.07,456.29,469.65,468.13,2745945
2022-03-10,AVGO,453.55,460.43,446.32,459.1,464.45,6232299
2022-03-11,AVGO,466.29,468.97,465.59,473.26,465.22,3220195
2022-03-14,AVGO,475.39,481.23,462.9,471.55,462.35,3705900
2022-03-15,AVGO,479.11,484.51,471.42,486.32,494.35,3393766
2022-03-16,AVGO,477.29,485.16,463.7,486.81,481.66,7542818
2022-03-17,AVGO,471.47,471.59,471.34,470.73,470.51,1203127
2022-03-18,AVGO,480.28,484.52,472.22,476.46,470.12,4664563
2022-03-21,AVGO,467.43,474.92,464.64,467.58,461.17,7038772
2022-03-22,AVGO,479.3,480.88,472.57,471.07,472.92,3379638
2022-03-23,AVGO,480.62,488.08,467.29,481.56,483.16,4614878
2022-03-24,AVGO,502.2,513.91,497.9,509.12,507.74,8458004
2022-03-25,AVGO,518.42,521.36,507.51,514.08,509.91,3667132
2022-03-28,AVGO,530.11,533.77,530.1,534.68,527.64,1940341
2022-03-29,AVGO,516.2,522.08,508.83,506.79,516.33,7444567
2022-03-30,AVGO,507.07,511.92,500.25,509.63,502.42,2700368
2022-03-31,AVGO,525.3,529.34,519.31,533.1,536.58,4075406
2022-04-01,AVGO,534.95,535.26,523.14,534.67,541.37,9591738
2022-04-04,AVGO,557.72,572.94,549.15,554.6,553.83,7209064
2022-04-05,AVGO,579.14,582.74,563.19,586.44,597.67,8922265
2022-04-06,AVGO,566.4,568.2,564.49,561.67,564.23,8238882
2022-04-07,AVGO,589.01,600.03,588.91,581.62,572.31,4269920
2022-04-08,AVGO,589.09,589.86,582.93,581.53,584.95,5178451
2022-04-11,AVGO,588.81,596.37,571.93,582.09,582.48,7624156
2022-04-12,AVGO,592.16,608.66,585.45,591.3,581.57,6480991
2022-04-13,AVGO,579.62,582.41,570.15,580.37,570.52,7283939
2022-04-14,AVGO,586.79,590.12,578.53,591.96,592.66,4559401
2022-04-15,AVGO,576.37,586.92,560.13,580.33,570.46,5146164
2022-04-18,AVGO,598.89,600.59,581.13,609.65,599.37,9400719
2022-04-19,AVGO,590.7,605.67,583.28,589.3,592.46,7970296
2022-04-20,AVGO,563.16,573.18,560.0,559.69,556.28,5221543
2022-04-21,AVGO,553.82,555.6,551.4,543.48,542.83,9590029
2022-04-22,AVGO,532.53,547.65,520.82,535.46,538.57,8440548
2022-04-25,AVGO,511.6,519.35,500.9,513.38,520.21,1650445
2022-04-26,AVGO,521.36,529.71,515.43,518.02,520.53,9018958
2022-04-27,AVGO,521.16,534.05,514.87,512.87,503.87,1462009
2022-04-28,AVGO,514.91,520.12,503.82,519.91,510.57,2990109
2022-04-29,AVGO,503.29,511.56,501.1,495.92,504.72,8237826
2022-05-02,AVGO,487.21,493.16,482.02,492.89,493.09,2150647
2022-05-03,AVGO,498.86,504.8,494.92,496.37,496.33,4088039
2022-05-04,AVGO,485.98,491.79,485.7,491.28,484.81,1395141
2022-05-05,AVGO,493.45,504.91,481.41,493.32,487.51,7635049
2022-05-06,AVGO,503.31,507.03,489.67,495.34,504.91,8742230
2022-05-09,AVGO,512.76,527.21,501.65,506.42,505.24,1643527
2022-05-10,AVGO,507.11,518.39,501.23,503.66,505.59,8849840
2022-05-11,AVGO,484.16,489.76,481.87,487.95,480.25,6983269
2022-05-12,AVGO,473.81,476.64,460.5,464.69,463.53,1194642
2022-05-13,AVGO,473.03,480.15,468.47,466.07,463.77,7050366
2022-05-16,AVGO,486.39,494.14,477.79,480.57,476.48,2457060
2022-05-17,AVGO,474.2,477.4,466.81,475.39,483.85,2760135
2022-05-18,AVGO,480.92,492.71,472.83,476.2,471.68,1353277
2022-05-19,AVGO,471.56,482.09,470.89,466.27,470.11,8043864
2022-05-20,AVGO,469.45,479.29,463.99,463.07,461.18,6219710
2022-05-23,AVGO,490.49,491.5,483.02,487.13,487.29,1215779
2022-05-24,AVGO,481.32,493.16,473.32,480.37,476.24,3682382
2022-05-25,AVGO,475.69,487.61,461.89,474.52,472.5,8618956
2022-05-26,AVGO,472.21,480.03,468.94,476.81,477.42,8281310
2022-05-27,AVGO,485.47,488.6,475.05,491.3,488.27,2553482
2022-05-30,AVGO,461.32,467.56,456.45,462.34,456.57,8736989
2022-05-31,AVGO,450.15,453.21,443.66,450.13,445.0,3446746
2022-06-01,AVGO,435.28,444.66,425.22,434.62,438.35,7623418
2022-06-02,AVGO,419.54,431.7,409.2,414.58,409.37,2130950
2022-06-03,AVGO,404.36,413.44,398.67,408.94,412.97,6441514
2022-06-06,AVGO,411.9,412.13,408.05,414.17,406.04,1296792
2022-06-07,AVGO,426.39,435.14,423.0,429.6,434.63,3761148
2022-06-08,AVGO,406.61,417.99,402.4,400.21,400.08,7916210
2022-06-09,AVGO,395.29,398.49,392.41,403.07,398.19,6179681
2022-06-10,AVGO,412.1,413.92,400.1,419.48,425.93,2931008
2022-06-13,AVGO,417.63,427.16,405.27,412.29,416.68,4049210
2022-06-14,AVGO,404.08,409.19,394.46,403.51,404.12,9956434
2022-06-15,AVGO,400.0,407.39,395.62,398.29,401.41,9440982
2022-06-16,AVGO,401.7,410.96,400.62,397.06,397.09,1180105
2022-06-17,AVGO,391.77,397.85,391.6,388.08,388.3,6158343
2022-06-20,AVGO,408.45,416.36,403.37,415.48,420.22,2800080
2022-06-21,AVGO,393.37,401.35,386.77,397.93,401.73,6626903
2022-06-22,AVGO,412.51,419.11,411.11,417.92,413.77,7995719
2022-06-23,AVGO,431.36,440.38,423.65,430.68,428.34,4177042
2022-06-24,AVGO,437.24,447.1,428.34,431.97,431.87,8124760
2022-06-27,AVGO,436.18,443.2,426.09,439.0,437.4,9058714
2022-06-28,AVGO,421.46,434.05,419.96,413.29,419.73,3204581
2022-06-29,AVGO,431.14,441.63,420.03,439.62,436.0,7392190
2022-06-30,AVGO,414.56,419.62,404.02,412.37,413.87,5533960
2022-07-01,AVGO,420.61,432.89,419.91,421.86,427.98,5332444
2022-07-04,AVGO,402.89,409.66,398.87,397.32,402.87,5694395
2022-07-05,AVGO,420.34,430.51,411.6,412.02,410.83,2777376
2022-07-06,AVGO,437.61,439.9,433.85,437.9,433.76,2888782
2022-07-07,AVGO,441.95,443.12,441.17,439.69,443.57,5993260
2022-07-08,AVGO,438.54,445.98,433.73,446.19,438.24,7060523
2022-07-11,AVGO,455.7,466.69,453.18,451.98,455.9,1758435
2022-07-12,AVGO,469.91,480.04,459.62,462.39,466.42,7118363
2022-07-13,AVGO,485.46,486.06,485.12,482.99,476.21,6025460
2022-07-14,AVGO,505.72,511.66,492.9,495.61,489.04,1273811
2022-07-15,AVGO,497.03,510.57,495.58,499.14,498.18,9446213
2022-07-18,AVGO,478.27,481.31,477.84,477.0,472.76,8829153
2022-07-19,AVGO,483.29,492.19,475.57,475.4,474.35,9995546
2022-07-20,AVGO,499.49,512.87,487.15,491.56,486.2,1028094
2022-07-21,AVGO,489.67,491.27,482.73,493.14,500.53,7742954
2022-07-22,AVGO,511.15,511.97,510.96,514.45,510.11,3281509
2022-07-25,AVGO,502.5,506.57,494.79,501.3,501.55,7054422
2022-07-26,AVGO,496.83,500.58,494.36,493.84,498.62,7810344
2022-07-27,AVGO,505.12,508.67,496.21,506.55,506.23,5949810
2022-07-28,AVGO,504.71,513.27,493.88,496.83,501.79,2222975
2022-07-29,AVGO,482.84,496.98,468.98,474.35,473.27,2676204
2022-08-01,AVGO,482.13,494.14,468.38,484.72,481.89,6429930
2022-08-02,AVGO,473.07,485.98,460.71,474.17,470.84,3640507
2022-08-03,AVGO,450.99,462.03,444.9,447.84,447.32,8368641
2022-08-04,AVGO,434.06,445.23,422.38,441.82,440.01,2954263
2022-08-05,AVGO,428.58,432.86,426.31,430.42,430.02,8791308
2022-08-08,AVGO,408.53,416.42,399.18,412.77,419.14,7561303
2022-08-09,AVGO,426.0,430.25,419.57,417.72,409.48,3161139
2022-08-10,AVGO,409.0,412.19,406.83,401.28,407.85,1074008
2022-08-11,AVGO,418.65,420.56,407.2,425.23,427.85,7050107
2022-08-12,AVGO,397.94,409.7,387.46,404.23,406.81,4103082
2022-08-15,AVGO,413.61,417.23,406.63,406.99,413.86,2266934
2022-08-16,AVGO,402.23,408.97,393.01,404.15,399.82,1008487
2022-08-17,AVGO,412.57,424.77,402.55,411.92,418.57,4688629
2022-08-18,AVGO,413.6,419.52,408.05,418.16,418.6,3850454
2022-08-19,AVGO,403.6,404.06,396.54,399.24,393.62,6884469
2022-08-22,AVGO,410.91,420.19,404.71,417.39,424.68,8266338
2022-08-23,AVGO,416.49,420.28,404.2,412.72,407.81,4979387
2022-08-24,AVGO,398.03,409.71,391.0,398.94,401.42,5473212
2022-08-25,AVGO,379.4,386.37,371.25,378.14,382.03,3043011
2022-08-26,AVGO,368.83,370.61,364.71,373.95,378.85,4445417
2022-08-29,AVGO,372.12,380.16,369.42,367.18,374.11,6558015
2022-08-30,AVGO,390.03,393.98,381.8,385.7,382.02,5607119
2022-08-31,AVGO,382.99,384.92,379.97,375.88,378.96,5429049
2022-09-01,AVGO,367.45,369.35,366.32,369.11,363.12,7788540
2022-09-02,AVGO,349.83,352.45,340.49,352.89,346.86,8390134
2022-09-05,AVGO,349.59,358.47,343.29,352.13,359.08,3091019
2022-09-06,AVGO,353.92,358.81,353.51,347.05,341.76,6841825
2022-09-07,AVGO,356.3,362.22,355.96,355.86,361.91,4578326
2022-09-08,AVGO,360.75,369.19,352.27,361.03,366.2,4522402
2022-09-09,AVGO,374.77,377.48,371.62,368.08,372.43,4753497
2022-09-12,AVGO,364.62,367.16,354.76,369.49,370.28,6544997
2022-09-13,AVGO,363.69,367.96,353.7,358.24,357.07,4101057
2022-09-14,AVGO,363.62,368.61,357.96,358.38,358.57,3181769
2022-09-15,AVGO,352.14,352.83,344.08,351.12,352.9,7548340
2022-09-16,AVGO,358.46,363.51,354.28,356.68,358.67,5453149
2022-09-19,AVGO,370.97,380.7,369.07,365.57,367.48,3711031
2022-09-20,AVGO,353.11,362.52,350.71,359.17,362.3,7863881
2022-09-21,AVGO,342.57,344.98,337.21,338.08,335.44,3893162
2022-09-22,AVGO,330.91,332.95,323.08,326.5,320.35,6664194
2022-09-23,AVGO,346.66,350.1,345.43,347.64,353.29,8056556
2022-09-26,AVGO,350.91,354.22,345.2,345.17,347.64,7525864
2022-09-27,AVGO,367.22,370.09,367.02,367.89,370.94,8113667
2022-09-28,AVGO,355.98,358.77,350.5,353.57,358.66,5263841
2022-09-29,AVGO,366.64,373.03,358.14,364.19,369.02,3471150
2022-09-30,AVGO,368.33,370.7,363.08,365.65,362.24,9702865
2022-10-03,AVGO,355.81,364.22,345.31,348.98,351.76,3276206
2022-10-04,AVGO,339.46,343.57,329.94,332.83,334.0,5512568
2022-10-05,AVGO,352.14,353.02,344.94,354.67,357.07,9481010
2022-10-06,AVGO,363.51,363.97,358.38,362.03,359.28,5062030
2022-10-07,AVGO,359.3,363.96,348.75,353.39,359.36,5322130
2022-10-10,AVGO,363.75,372.81,359.82,362.74,361.43,4372579
2022-10-11,AVGO,379.23,388.66,377.99,373.28,372.21,1887916
2022-10-12,AVGO,383.75,385.4,377.73,376.18,373.42,7094716
2022-10-13,AVGO,383.13,394.38,373.09,380.97,374.05,8610636
2022-10-14,AVGO,398.89,408.71,397.36,406.83,402.9,7517844
2022-10-17,AVGO,415.16,418.1,403.85,412.0,419.85,3531340
2022-10-18,AVGO,433.99,434.69,424.76,434.55,434.16,3011448
2022-10-19,AVGO,442.91,445.45,435.57,438.54,446.53,1257680
2022-10-20,AVGO,429.61,432.74,424.28,425.02,424.87,8852189
2022-10-21,AVGO,438.72,446.36,437.55,442.13,436.23,8077306
2022-10-24,AVGO,427.76,433.11,423.26,433.9,427.42,6090803
2022-10-25,AVGO,412.45,421.17,401.25,411.37,411.17,9346805
2022-10-26,AVGO,413.31,419.36,406.14,416.44,409.89,8389994
2022-10-27,AVGO,410.65,411.54,400.96,408.63,402.09,6704011
2022-10-28,AVGO,426.26,437.61,414.01,432.53,423.91,4422170
2022-10-31,AVGO,439.84,444.67,431.9,441.71,439.32,9140265
2022-11-01,AVGO,439.98,446.11,426.81,439.86,434.2,5617624
2022-11-02,AVGO,453.79,464.37,443.06,457.57,453.07,8758756
2022-11-03,AVGO,471.65,474.39,469.8,480.62,487.7,9039125
2022-11-04,AVGO,489.87,497.83,480.37,490.76,481.95,7709527
2022-11-07,AVGO,490.13,499.66,482.74,489.97,483.54,3508423
2022-11-08,AVGO,473.41,476.19,459.59,466.84,462.53,6315306
2022-11-09,AVGO,478.63,480.84,467.23,484.09,479.0,3597996
2022-11-10,AVGO,499.59,511.97,489.13,491.24,489.64,6033716
2022-11-11,AVGO,483.97,490.48,475.25,480.63,486.03,8564046
2022-11-14,AVGO,475.44,487.4,473.96,481.86,475.17,1746344
2022-11-15,AVGO,482.18,489.0,469.04,479.54,475.46,5506614
2022-11-16,AVGO,480.05,485.01,470.06,485.04,491.89,9755709
2022-11-17,AVGO,468.85,478.92,463.31,472.17,471.72,9943957
2022-11-18,AVGO,479.58,493.29,467.57,487.31,493.44,5132432
2022-11-21,AVGO,467.68,472.88,467.4,468.13,468.22,5727254
2022-11-22,AVGO,489.85,503.24,487.47,487.28,485.8,4244796
2022-11-23,AVGO,504.47,512.4,495.81,511.59,517.86,2189903
2022-11-24,AVGO,515.26,521.99,510.71,505.99,505.73,4198930
2022-11-25,AVGO,502.46,512.93,490.86,497.33,488.37,8638774
2022-11-28,AVGO,477.84,491.27,468.84,474.43,469.62,1081050
2022-11-29,AVGO,465.2,467.12,456.65,458.99,459.52,6311047
2022-11-30,AVGO,455.8,456.28,455.29,447.17,451.44,3862087
2022-12-01,AVGO,469.31,475.39,462.93,469.55,473.55,3461525
2022-12-02,AVGO,451.55,459.08,447.12,450.51,453.16,5447131
2022-12-05,AVGO,456.98,464.44,446.84,460.74,461.37,7110127
2022-12-06,AVGO,474.05,480.2,468.18,479.06,480.64,1639061
2022-12-07,AVGO,492.64,493.09,481.58,497.74,506.76,1487209
2022-12-08,AVGO,497.41,503.79,492.48,489.26,490.48,5311366
2022-12-09,AVGO,477.74,486.52,467.16,482.85,490.68,4685236
2022-12-12,AVGO,499.38,512.35,494.94,492.58,491.31,4617088
2022-12-13,AVGO,503.17,511.97,491.84,503.36,495.41,8724622
2022-12-14,AVGO,493.59,507.98,491.85,502.64,494.42,3079325
2022-12-15,AVGO,471.21,481.18,459.19,469.97,478.03,6312691
2022-12-16,AVGO,477.34,489.45,473.09,474.56,482.26,9108671
2022-12-19,AVGO,500.08,513.61,498.17,506.56,504.73,9917212
2022-12-20,AVGO,498.7,506.98,490.77,495.14,486.72,9060861
2022-12-21,AVGO,513.79,515.94,501.82,516.38,514.5,3286190
2022-12-22,AVGO,532.27,543.46,523.53,534.61,525.86,5265277
2022-12-23,AVGO,515.97,519.2,505.73,524.46,522.44,2869743
2022-12-26,AVGO,523.65,537.33,511.89,531.37,532.15,7766886
2022-12-27,AVGO,504.8,510.07,498.9,505.03,513.69,8868669
2022-12-28,AVGO,486.35,488.87,481.13,482.28,484.49,9124984
2022-12-29,AVGO,508.83,518.81,496.04,509.35,503.4,5722195
2022-12-30,AVGO,511.64,523.03,508.26,508.94,506.17,9634956
2023-01-02,AVGO,508.77,520.29,497.31,504.0,505.44,9048726
2023-01-03,AVGO,507.51,521.89,504.24,498.86,506.67,8629130
2023-01-04,AVGO,532.5,543.36,517.54,539.47,546.9,6122274
2023-01-05,AVGO,526.24,540.99,519.42,527.06,525.92,6083364
2023-01-06,AVGO,524.69,525.44,510.8,523.52,525.38,2252690
2023-01-09,AVGO,498.63,502.3,488.09,490.64,498.66,2935203
2023-01-10,AVGO,483.9,486.54,483.7,489.16,496.5,6527464
2023-01-11,AVGO,468.81,472.83,462.12,477.33,472.51,7584813
2023-01-12,AVGO,465.97,470.14,459.6,457.98,463.45,3189717
2023-01-13,AVGO,476.48,477.46,462.83,470.63,477.83,8285258
2023-01-16,AVGO,498.77,505.92,487.89,496.19,489.93,4987683
2023-01-17,AVGO,482.1,496.3,480.71,483.82,486.27,5842715
2023-01-18,AVGO,489.92,491.63,481.76,485.75,494.3,7858644
2023-01-19,AVGO,513.07,513.65,508.68,506.82,496.91,3180931
2023-01-20,AVGO,522.24,525.86,514.27,530.34,534.45,4551661
2023-01-23,AVGO,515.58,522.63,512.84,518.34,515.53,8671288
2023-01-24,AVGO,528.81,538.49,523.03,522.67,528.45,5377681
2023-01-25,AVGO,514.25,517.26,511.7,519.95,514.32,5739780
2023-01-26,AVGO,511.76,520.66,498.29,519.29,518.27,1138296
2023-01-27,AVGO,508.0,517.23,499.5,511.07,504.0,6818815
2023-01-30,AVGO,491.87,502.95,486.87,496.0,487.03,4670740
2023-01-31,AVGO,501.96,505.38,489.98,504.59,506.35,4181939
2023-02-01,AVGO,501.08,510.06,493.98,505.05,503.71,2820458
2023-02-02,AVGO,486.74,486.83,482.35,491.59,497.38,2822207
2023-02-03,AVGO,509.09,516.76,495.08,513.3,517.87,1765392
2023-02-06,AVGO,494.83,494.96,484.2,491.75,497.39,4050425
2023-02-07,AVGO,510.64,512.64,507.98,507.39,505.53,4138325
2023-02-08,AVGO,524.1,525.62,518.58,531.17,521.96,9481091
2023-02-09,AVGO,549.59,551.05,544.78,546.78,552.83,6363341
2023-02-10,AVGO,557.52,570.19,555.55,564.95,569.6,6196075
2023-02-13,AVGO,579.25,591.42,575.74,577.62,577.48,1496958
2023-02-14,AVGO,605.58,607.92,592.91,605.73,594.24,9322727
2023-02-15,AVGO,626.89,636.75,622.58,617.4,614.03,3298854
2023-02-16,AVGO,627.31,645.5,616.49,637.09,640.94,5277218
2023-02-17,AVGO,649.55,658.74,632.63,644.14,634.58,8697830
2023-02-20,AVGO,655.23,672.71,636.8,643.53,643.56,4374680
2023-02-21,AVGO,663.48,679.28,657.89,664.99,670.54,2209879
2023-02-22,AVGO,684.32,696.76,664.82,679.92,669.27,5558510
2023-02-23,AVGO,655.97,675.05,655.21,662.62,663.29,4317585
2023-02-24,AVGO,627.49,639.21,616.48,621.99,632.2,3736990
2023-02-27,AVGO,624.34,634.52,622.46,635.13,631.94,1727012
2023-02-28,AVGO,617.3,628.42,607.79,622.11,611.04,3560865
2023-03-01,AVGO,637.01,638.54,620.66,626.61,634.99,4247095
2023-03-02,AVGO,644.16,647.11,642.88,636.84,627.36,3811653
2023-03-03,AVGO,645.08,656.48,629.8,649.11,651.94,4706038
2023-03-06,AVGO,643.39,651.39,627.14,636.44,623.86,6861879
2023-03-07,AVGO,624.25,640.92,608.16,613.68,604.02,5456544
2023-03-08,AVGO,631.07,636.27,617.5,633.46,629.03,1228343
2023-03-09,AVGO,646.85,651.02,630.66,644.79,646.78,8856538
2023-03-10,AVGO,670.38,677.85,666.17,677.75,675.94,2728377
2023-03-13,AVGO,697.49,701.63,696.95,684.1,687.45,6955075
2023-03-14,AVGO,684.31,690.88,677.34,689.24,677.06,9362047
2023-03-15,AVGO,665.32,685.27,661.9,672.55,665.11,1727621
2023-03-16,AVGO,690.26,708.05,681.91,695.85,697.44,8676605
2023-03-17,AVGO,677.5,688.14,667.63,673.54,684.09,2492901
2023-03-20,AVGO,653.75,665.07,640.86,645.77,642.94,9519074
2023-03-21,AVGO,637.19,649.96,623.04,635.87,646.99,7629910
2023-03-22,AVGO,634.51,645.34,621.32,636.85,646.49,4211997
2023-03-23,AVGO,621.81,625.8,621.1,610.44,619.48,7105538
2023-03-24,AVGO,631.79,643.44,615.7,631.29,640.65,4235005
2023-03-27,AVGO,658.75,672.56,653.67,660.44,661.31,2241089
2023-03-28,AVGO,664.76,671.04,663.72,676.69,680.52,8892270
2023-03-29,AVGO,676.46,683.71,666.06,681.22,693.76,3283025
2023-03-30,AVGO,701.83,721.29,687.71,713.94,711.02,9577145
2023-03-31,AVGO,716.06,716.96,696.58,715.62,714.48,6098199
2023-04-03,AVGO,690.96,700.68,673.73,677.56,671.41,1022091
2023-04-04,AVGO,685.13,700.1,668.71,697.33,700.36,3291641
2023-04-05,AVGO,714.19,730.8,701.88,719.78,732.0,7411546
2023-04-06,AVGO,704.79,719.87,703.94,701.59,698.96,2501544
2023-04-07,AVGO,671.18,673.86,658.0,679.29,692.56,4117271
2023-04-10,AVGO,677.85,696.91,674.45,683.75,690.72,1800779
2023-04-11,AVGO,702.34,719.47,701.63,690.85,678.39,4012691
2023-04-12,AVGO,702.99,714.22,697.34,714.56,710.8,1409951
2023-04-13,AVGO,688.94,699.92,680.51,682.71,672.64,8372480
2023-04-14,AVGO,723.13,730.28,714.85,726.54,732.89,4528265
2023-04-17,AVGO,752.41,765.05,742.24,756.82,770.53,8150970
2023-04-18,AVGO,717.8,724.95,707.67,712.47,718.18,8436422
2023-04-19,AVGO,734.4,756.2,728.4,745.42,753.37,4259608
2023-04-20,AVGO,751.6,753.94,733.8,752.57,746.32,6901995
2023-04-21,AVGO,762.24,767.03,761.55,760.22,762.33,8889447
2023-04-24,AVGO,794.88,807.49,776.91,792.95,800.76,2843213
2023-04-25,AVGO,784.63,799.56,784.21,791.62,802.24,4592274
2023-04-26,AVGO,780.55,800.48,762.39,773.93,768.49,7109904
2023-04-27,AVGO,785.48,789.3,778.18,798.05,804.06,9873768
2023-04-28,AVGO,806.46,829.25,801.22,815.21,799.57,7036840
2023-05-01,AVGO,803.98,812.34,783.18,815.37,799.79,6485546
2023-05-02,AVGO,793.35,803.25,773.55,787.32,801.27,2616704
2023-05-03,AVGO,806.26,822.52,800.16,800.61,811.33,7856247
2023-05-04,AVGO,792.48,805.18,791.02,783.25,782.81,1773763
